Case Type,Date,Province State,Cases,Last Update,Lat,Long,People Hospitalized,People Tested
Confirmed,6/28/2020,North Carolina,1436,44011.19024,35.6301,-79.8064,0,16774
Confirmed,6/29/2020,North Carolina,1488,44012.1903,35.6301,-79.8064,0,14400
Confirmed,6/30/2020,North Carolina,1591,44013.19034,35.6301,-79.8064,0,23728
Confirmed,7/1/2020,North Carolina,1424,44014.19027,35.6301,-79.8064,0,32205
Confirmed,7/2/2020,North Carolina,1465,44015.19034,35.6301,-79.8064,0,28882
Confirmed,7/3/2020,North Carolina,2046,44016.19032,35.6301,-79.8064,0,28173
Confirmed,7/4/2020,North Carolina,1408,44017.19028,35.6301,-79.8064,0,19003
Confirmed,7/5/2020,North Carolina,1322,44018.19039,35.6301,-79.8064,0,18542
Confirmed,7/6/2020,North Carolina,1783,44019.19043,35.6301,-79.8064,0,15008
Confirmed,7/7/2020,North Carolina,1515,44020.23194,35.6301,-79.8064,0,19444
Confirmed,7/8/2020,North Carolina,1397,44021.19069,35.6301,-79.8064,0,25392
Confirmed,7/9/2020,North Carolina,1969,44022.19076,35.6301,-79.8064,0,25129
Confirmed,7/10/2020,North Carolina,2376,44023.19073,35.6301,-79.8064,0,28801
Confirmed,7/11/2020,North Carolina,1874,44024.19078,35.6301,-79.8064,0,25446
Confirmed,7/12/2020,North Carolina,1865,44025.19671,35.6301,-79.8064,0,23517
Confirmed,7/13/2020,North Carolina,1898,44026.19095,35.6301,-79.8064,0,20911
Confirmed,7/14/2020,North Carolina,2331,44027.19089,35.6301,-79.8064,0,34360
Confirmed,7/15/2020,North Carolina,1837,44028.19806,35.6301,-79.8064,0,29791
Confirmed,7/16/2020,North Carolina,1871,44029.191,35.6301,-79.8064,0,28120
Confirmed,7/17/2020,North Carolina,1862,44030.19095,35.6301,-79.8064,0,31217
Confirmed,7/18/2020,North Carolina,2522,44031.19111,35.6301,-79.8064,0,35169
Confirmed,7/19/2020,North Carolina,1711,44032.23262,35.6301,-79.8064,0,15721
Confirmed,7/20/2020,North Carolina,1428,44033.19374,35.6301,-79.8064,0,29024
Confirmed,7/21/2020,North Carolina,1985,44034.1909,35.6301,-79.8064,0,35109
Confirmed,7/22/2020,North Carolina,2060,44035.21896,35.6301,-79.8064,0,32823
Confirmed,7/23/2020,North Carolina,1849,44036.22979,35.6301,-79.8064,0,31855
Confirmed,7/24/2020,North Carolina,2603,44037.19991,35.6301,-79.8064,0,26622
Confirmed,7/25/2020,North Carolina,1693,44038.19112,35.6301,-79.8064,0,28745
Confirmed,7/26/2020,North Carolina,1516,44039.19115,35.6301,-79.8064,0,34343
Confirmed,7/27/2020,North Carolina,1979,44040.20766,35.6301,-79.8064,0,22091
Confirmed,7/28/2020,North Carolina,1784,44041.19125,35.6301,-79.8064,0,28064
Confirmed,7/29/2020,North Carolina,1687,44042.19117,35.6301,-79.8064,0,27894
Confirmed,7/30/2020,North Carolina,2145,44043.19133,35.6301,-79.8064,0,33490
Confirmed,7/31/2020,North Carolina,1766,44044.1922,35.6301,-79.8064,0,32178
Confirmed,8/1/2020,North Carolina,1708,44045.19103,35.6301,-79.8064,0,29310
Confirmed,8/2/2020,North Carolina,1324,44046.19082,35.6301,-79.8064,0,27098
Confirmed,8/3/2020,North Carolina,2300,44047.19597,35.6301,-79.8064,0,23900
Confirmed,8/4/2020,North Carolina,1085,44048.19093,35.6301,-79.8064,0,16616
Confirmed,8/5/2020,North Carolina,1018,44049.19113,35.6301,-79.8064,0,19642
Confirmed,8/6/2020,North Carolina,2069,44050.19131,35.6301,-79.8064,0,31082
Confirmed,8/7/2020,North Carolina,1535,44051.1911,35.6301,-79.8064,0,35062
Confirmed,8/8/2020,North Carolina,1611,44052.19105,35.6301,-79.8064,0,29954
Confirmed,8/9/2020,North Carolina,1398,44053.19106,35.6301,-79.8064,0,16782
Confirmed,8/10/2020,North Carolina,1216,44054.19128,35.6301,-79.8064,0,15371
Confirmed,8/11/2020,North Carolina,1181,44055.18778,35.6301,-79.8064,0,15579
Confirmed,8/12/2020,North Carolina,996,44056.18778,35.6301,-79.8064,0,-194215
Confirmed,8/13/2020,North Carolina,1085,44057.18778,35.6301,-79.8064,0,27406
Confirmed,8/14/2020,North Carolina,1346,44058.18777,35.6301,-79.8064,0,26713
Confirmed,8/15/2020,North Carolina,1534,44059.18771,35.6301,-79.8064,0,25999
Confirmed,8/16/2020,North Carolina,1248,44060.18777,35.6301,-79.8064,0,21245
Confirmed,8/17/2020,North Carolina,564,44061.18777,35.6301,-79.8064,0,10826
Confirmed,8/18/2020,North Carolina,1263,44062.1875,35.6301,-79.8064,0,15648
Confirmed,8/19/2020,North Carolina,1146,44063.18775,35.6301,-79.8064,0,26974
Confirmed,8/20/2020,North Carolina,1979,44064.18785,35.6301,-79.8064,0,25213
Confirmed,8/21/2020,North Carolina,2006,44065.18784,35.6301,-79.8064,0,27578
Confirmed,8/22/2020,North Carolina,1730,44066.18782,35.6301,-79.8064,0,21233
Confirmed,8/23/2020,North Carolina,1473,44067.18777,35.6301,-79.8064,0,26354
Confirmed,8/24/2020,North Carolina,1283,44068.18784,35.6301,-79.8064,0,9223
Confirmed,8/25/2020,North Carolina,1345,44069.18775,35.6301,-79.8064,0,14664
Confirmed,8/26/2020,North Carolina,1244,44070.18775,35.6301,-79.8064,0,18642
Confirmed,8/27/2020,North Carolina,2091,44071.18775,35.6301,-79.8064,0,31724
Confirmed,8/28/2020,North Carolina,1415,44072.18775,35.6301,-79.8064,0,30166
Confirmed,8/29/2020,North Carolina,2585,44073.18778,35.6301,-79.8064,0,35258
Confirmed,8/30/2020,North Carolina,1051,44074.18778,35.6301,-79.8064,0,25124
Confirmed,8/31/2020,North Carolina,1182,44075.18775,35.6301,-79.8064,0,12899
Confirmed,9/1/2020,North Carolina,2115,44076.18777,35.6301,-79.8064,0,39526
Confirmed,9/2/2020,North Carolina,1129,44077.18786,35.6301,-79.8064,0,19612
Confirmed,9/3/2020,North Carolina,1648,44078.18786,35.6301,-79.8064,0,32527
Confirmed,9/4/2020,North Carolina,2052,44079.18784,35.6301,-79.8064,0,41259
Confirmed,9/5/2020,North Carolina,1562,44080.18785,35.6301,-79.8064,0,21775
Confirmed,9/6/2020,North Carolina,1086,44081.18788,35.6301,-79.8064,0,32079
Confirmed,9/7/2020,North Carolina,1018,44082.18779,35.6301,-79.8064,0,16632
Confirmed,9/8/2020,North Carolina,716,44083.18787,35.6301,-79.8064,0,10395
Confirmed,9/9/2020,North Carolina,901,44084.18778,35.6301,-79.8064,0,20136
Confirmed,9/10/2020,North Carolina,1218,44085.18777,35.6301,-79.8064,0,31726
Confirmed,9/11/2020,North Carolina,1532,44086.18778,35.6301,-79.8064,0,36815
Confirmed,9/12/2020,North Carolina,1452,44087.18889,35.6301,-79.8064,0,22478
Confirmed,9/13/2020,North Carolina,1198,44088.18793,35.6301,-79.8064,0,34976
Confirmed,9/14/2020,North Carolina,844,44089.14618,35.6301,-79.8064,0,18711
Confirmed,9/15/2020,North Carolina,1107,44090.18787,35.6301,-79.8064,0,17621
Confirmed,9/16/2020,North Carolina,1137,44091.18787,35.6301,-79.8064,0,30944
Confirmed,9/17/2020,North Carolina,1552,44092.21564,35.6301,-79.8064,0,30791
Confirmed,9/18/2020,North Carolina,1397,44093.1878,35.6301,-79.8064,0,34845
Confirmed,9/19/2020,North Carolina,1274,44094.18786,35.6301,-79.8064,0,22000
Confirmed,9/20/2020,North Carolina,1300,44095.18788,35.6301,-79.8064,0,33798
Confirmed,9/21/2020,North Carolina,808,44096.18788,35.6301,-79.8064,0,12721
Confirmed,9/22/2020,North Carolina,1193,44097.18779,35.6301,-79.8064,0,7390
Confirmed,9/23/2020,North Carolina,952,44098.18779,35.6301,-79.8064,0,17498
Confirmed,9/24/2020,North Carolina,1687,44099.18781,35.6301,-79.8064,0,27764
Confirmed,9/25/2020,North Carolina,6143,44100.18778,35.6301,-79.8064,0,32863
Confirmed,9/26/2020,North Carolina,1730,44101.18789,35.6301,-79.8064,0,44749
Confirmed,9/27/2020,North Carolina,1289,44102.18792,35.6301,-79.8064,0,30925
Confirmed,9/28/2020,North Carolina,877,44103.18779,35.6301,-79.8064,0,25805
Confirmed,9/29/2020,North Carolina,910,44104.18779,35.6301,-79.8064,0,15053
Confirmed,9/30/2020,North Carolina,1496,44105.18782,35.6301,-79.8064,0,15285
Confirmed,10/1/2020,North Carolina,2266,44106.18792,35.6301,-79.8064,0,28790
Confirmed,10/2/2020,North Carolina,1786,44107.18792,35.6301,-79.8064,0,36043
Confirmed,10/3/2020,North Carolina,2202,44108.18778,35.6301,-79.8064,0,36562
Confirmed,10/4/2020,North Carolina,610,44109.18791,35.6301,-79.8064,0,24702
Confirmed,10/5/2020,North Carolina,2258,44110.18781,35.6301,-79.8064,0,32948
Confirmed,10/6/2020,North Carolina,1504,44111.18791,35.6301,-79.8064,0,22770
Confirmed,10/7/2020,North Carolina,1711,44112.18791,35.6301,-79.8064,0,18587
Confirmed,10/8/2020,North Carolina,2428,44113.18792,35.6301,-79.8064,0,33682
Confirmed,10/9/2020,North Carolina,2034,44114.18778,35.6301,-79.8064,0,42330
Confirmed,10/10/2020,North Carolina,2321,44115.18787,35.6301,-79.8064,0,39530
Confirmed,10/11/2020,North Carolina,1719,44116.18778,35.6301,-79.8064,0,37435
Confirmed,10/12/2020,North Carolina,1276,44117.18792,35.6301,-79.8064,0,29564
Confirmed,10/13/2020,North Carolina,1734,44118.18782,35.6301,-79.8064,0,26769
Confirmed,10/14/2020,North Carolina,1926,44119.18793,35.6301,-79.8064,0,22652
Confirmed,10/15/2020,North Carolina,2532,44120.18793,35.6301,-79.8064,0,33528
Confirmed,10/16/2020,North Carolina,2684,44121.18778,35.6301,-79.8064,0,38968
Confirmed,10/17/2020,North Carolina,2102,44122.18778,35.6301,-79.8064,0,42841
Confirmed,10/18/2020,North Carolina,2303,44123.18778,35.6301,-79.8064,0,34686
Confirmed,10/19/2020,North Carolina,1144,44124.18784,35.6301,-79.8064,0,31106
Confirmed,10/20/2020,North Carolina,1578,44125.18787,35.6301,-79.8064,0,23429
Confirmed,10/21/2020,North Carolina,1842,44126.18792,35.6301,-79.8064,0,20250
Confirmed,10/22/2020,North Carolina,2400,44127.18796,35.6301,-79.8064,0,35632
Confirmed,10/23/2020,North Carolina,2716,44128.18788,35.6301,-79.8064,0,35640
Confirmed,10/24/2020,North Carolina,2584,44129.18778,35.6301,-79.8064,0,45762
Confirmed,10/25/2020,North Carolina,1807,44130.18794,35.6301,-79.8064,0,35376
Confirmed,10/26/2020,North Carolina,1643,44131.18779,35.6301,-79.8064,0,28460
Confirmed,10/27/2020,North Carolina,2141,44132.18793,35.6301,-79.8064,0,17851
Confirmed,10/28/2020,North Carolina,2253,44133.18791,35.6301,-79.8064,0,32278
Confirmed,10/29/2020,North Carolina,2885,44134.18784,35.6301,-79.8064,0,38301
Confirmed,10/30/2020,North Carolina,2809,44135.18789,35.6301,-79.8064,0,44448
Confirmed,10/31/2020,North Carolina,2805,44136.19381,35.6301,-79.8064,0,49365
Confirmed,11/1/2020,North Carolina,2057,44137.22959,35.6301,-79.8064,0,40209
Confirmed,11/2/2020,North Carolina,1336,44138.25066,35.6301,-79.8064,0,32231
Confirmed,11/3/2020,North Carolina,2349,44139.22946,35.6301,-79.8064,0,29882
Confirmed,11/4/2020,North Carolina,2425,44140.25397,35.6301,-79.8064,0,26780
Confirmed,11/5/2020,North Carolina,2859,44141.22957,35.6301,-79.8064,0,42684
Confirmed,11/6/2020,North Carolina,2908,44142.22959,35.6301,-79.8064,0,50434
Confirmed,11/7/2020,North Carolina,2676,44143.22947,35.6301,-79.8064,0,46780
Confirmed,11/8/2020,North Carolina,2094,44144.22961,35.6301,-79.8064,0,40905
Confirmed,11/9/2020,North Carolina,1521,44145.23751,35.6301,-79.8064,0,34555
Confirmed,11/10/2020,North Carolina,2582,44146.22962,35.6301,-79.8064,0,30296
Confirmed,11/11/2020,North Carolina,3119,44147.22962,35.6301,-79.8064,0,30376
Confirmed,11/12/2020,North Carolina,2893,44148.22951,35.6301,-79.8064,0,40486
Confirmed,11/13/2020,North Carolina,1779,44149.22951,35.6301,-79.8064,0,35993
Confirmed,11/14/2020,North Carolina,3885,44150.22951,35.6301,-79.8064,0,54758
Confirmed,11/15/2020,North Carolina,3117,44151.22951,35.6301,-79.8064,0,41084
Confirmed,11/16/2020,North Carolina,1972,44152.22951,35.6301,-79.8064,0,27220
Confirmed,11/17/2020,North Carolina,3288,44153.2375,35.6301,-79.8064,0,37732
Confirmed,11/18/2020,North Carolina,3367,44154.2295,35.6301,-79.8064,0,33610
Confirmed,11/19/2020,North Carolina,4296,44155.22956,35.6301,-79.8064,0,55092
Confirmed,11/20/2020,North Carolina,3688,44156.22951,35.6301,-79.8064,0,32766
Confirmed,11/21/2020,North Carolina,3415,44157.22951,35.6301,-79.8064,0,59047
Confirmed,11/22/2020,North Carolina,4514,44158.22956,35.6301,-79.8064,0,69538
Confirmed,11/23/2020,North Carolina,2419,44159.22947,35.6301,-79.8064,0,36154
Confirmed,11/24/2020,North Carolina,3100,44160.22963,35.6301,-79.8064,0,44969
Confirmed,11/25/2020,North Carolina,4212,44161.22963,35.6301,-79.8064,0,55832
Confirmed,11/26/2020,North Carolina,0,44162.22947,35.6301,-79.8064,0,0
Confirmed,11/27/2020,North Carolina,8008,44163.22957,35.6301,-79.8064,0,108253
Confirmed,11/28/2020,North Carolina,3444,44164.22947,35.6301,-79.8064,0,52032
Confirmed,11/29/2020,North Carolina,3820,44165.22947,35.6301,-79.8064,0,41634
Confirmed,11/30/2020,North Carolina,2734,44166.22947,35.6301,-79.8064,0,29796
Confirmed,12/1/2020,North Carolina,2883,44167.22964,35.6301,-79.8064,0,27753
Confirmed,12/2/2020,North Carolina,4199,44168.22964,35.6301,-79.8064,0,33967
Confirmed,12/3/2020,North Carolina,5637,44169.22964,35.6301,-79.8064,0,54695
Confirmed,12/4/2020,North Carolina,5303,44170.22953,35.6301,-79.8064,0,52588
Confirmed,4/12/2020,North Dakota,308,43933.97101,47.5289,-99.784,39,10350
Confirmed,4/13/2020,North Dakota,23,43934.96382,47.5289,-99.784,1,431
Confirmed,4/14/2020,North Dakota,10,43935.98161,47.5289,-99.784,2,135
Confirmed,4/15/2020,North Dakota,24,43936.95615,47.5289,-99.784,2,401
Confirmed,4/16/2020,North Dakota,28,43937.97976,47.5289,-99.784,1,387
Confirmed,4/17/2020,North Dakota,0,43938.97977,47.5289,-99.784,2,638
Confirmed,4/18/2020,North Dakota,135,43939.93943,47.5289,-99.784,0,621
Confirmed,4/19/2020,North Dakota,57,43940.98682,47.5289,-99.784,4,667
Confirmed,4/20/2020,North Dakota,42,43941.98388,47.5289,-99.784,2,1117
Confirmed,4/21/2020,North Dakota,17,43942.9865,47.5289,-99.784,1,240
Confirmed,4/22/2020,North Dakota,35,43943.98641,47.5289,-99.784,8,602
Confirmed,4/23/2020,North Dakota,30,43945.14792,47.5289,-99.784,3,741
Confirmed,4/24/2020,North Dakota,39,43946.27275,47.5289,-99.784,2,1119
Confirmed,4/25/2020,North Dakota,55,43947.10608,47.5289,-99.784,3,1901
Confirmed,4/26/2020,North Dakota,64,43948.10609,47.5289,-99.784,1,1367
Confirmed,4/27/2020,North Dakota,75,43949.10609,47.5289,-99.784,6,1717
Confirmed,4/28/2020,North Dakota,49,43950.10594,47.5289,-99.784,2,1289
Confirmed,4/29/2020,North Dakota,42,43951.10591,47.5289,-99.784,3,1813
Confirmed,4/30/2020,North Dakota,34,43952.10593,47.5289,-99.784,3,1924
Confirmed,5/1/2020,North Dakota,40,43953.10591,47.5289,-99.784,1,2065
Confirmed,5/3/2020,North Dakota,84,43955.10593,47.5289,-99.784,4,3828
Confirmed,5/11/2020,North Dakota,327,43963.14758,47.5289,-99.784,25,13661
Confirmed,5/12/2020,North Dakota,53,43964.14757,47.5289,-99.784,7,818
Confirmed,5/13/2020,North Dakota,76,43965.14759,47.5289,-99.784,5,1113
Confirmed,5/14/2020,North Dakota,65,43966.10633,47.5289,-99.784,2,1301
Confirmed,5/17/2020,North Dakota,188,43969.10586,47.5289,-99.784,1,4975
Confirmed,5/18/2020,North Dakota,31,43970.10582,47.5289,-99.784,3,1340
Confirmed,5/19/2020,North Dakota,63,43971.10584,47.5289,-99.784,2,1170
Confirmed,5/20/2020,North Dakota,101,43972.10618,47.5289,-99.784,7,1469
Confirmed,5/21/2020,North Dakota,134,43973.10899,47.5289,-99.784,2,2079
Confirmed,5/22/2020,North Dakota,88,43974.1061,47.5289,-99.784,3,1551
Confirmed,5/23/2020,North Dakota,48,43975.10611,47.5289,-99.784,3,1318
Confirmed,5/24/2020,North Dakota,53,43976.10613,47.5289,-99.784,2,1340
Confirmed,5/25/2020,North Dakota,39,43977.10603,47.5289,-99.784,2,862
Confirmed,5/26/2020,North Dakota,-35,43978.10598,47.5289,-99.784,2,504
Confirmed,5/27/2020,North Dakota,17,43979.10598,47.5289,-99.784,5,486
Confirmed,5/28/2020,North Dakota,42,43980.10623,47.5289,-99.784,0,914
Confirmed,5/29/2020,North Dakota,39,43981.10619,47.5289,-99.784,3,1199
Confirmed,5/30/2020,North Dakota,34,43982.10616,47.5289,-99.784,1,1528
Confirmed,5/31/2020,North Dakota,23,43983.10618,47.5289,-99.784,2,1059
Confirmed,6/1/2020,North Dakota,48,43984.10644,47.5289,-99.784,2,1261
Confirmed,6/2/2020,North Dakota,21,43985.10649,47.5289,-99.784,1,343
Confirmed,6/3/2020,North Dakota,33,43986.10652,47.5289,-99.784,2,858
Confirmed,6/4/2020,North Dakota,27,43987.10642,47.5289,-99.784,3,1242
Confirmed,6/5/2020,North Dakota,39,43988.10635,47.5289,-99.784,5,1112
Confirmed,6/6/2020,North Dakota,71,43989.16238,47.5289,-99.784,2,2024
Confirmed,6/7/2020,North Dakota,45,43990.1484,47.5289,-99.784,1,1053
Confirmed,6/8/2020,North Dakota,19,43991.14814,47.5289,-99.784,1,247
Confirmed,6/9/2020,North Dakota,21,43992.17169,47.5289,-99.784,5,486
Confirmed,6/10/2020,North Dakota,40,43993.14854,47.5289,-99.784,4,994
Confirmed,6/11/2020,North Dakota,39,43994.21534,47.5289,-99.784,0,1128
Confirmed,6/12/2020,North Dakota,36,43995.14821,47.5289,-99.784,4,1376
Confirmed,6/13/2020,North Dakota,42,43996.14824,47.5289,-99.784,0,1709
Confirmed,6/14/2020,North Dakota,22,43997.14821,47.5289,-99.784,0,1007
Confirmed,6/15/2020,North Dakota,21,43998.18984,47.5289,-99.784,0,896
Confirmed,6/16/2020,North Dakota,23,43999.18997,47.5289,-99.784,3,875
Confirmed,6/17/2020,North Dakota,42,44000.18993,47.5289,-99.784,1,1023
Confirmed,6/18/2020,North Dakota,27,44001.18992,47.5289,-99.784,7,980
Confirmed,6/19/2020,North Dakota,33,44002.18995,47.5289,-99.784,2,1952
Confirmed,6/20/2020,North Dakota,25,44003.19001,47.5289,-99.784,3,1625
Confirmed,6/21/2020,North Dakota,37,44004.18997,47.5289,-99.784,3,1942
Confirmed,6/22/2020,North Dakota,25,44005.18999,47.5289,-99.784,2,1280
Confirmed,6/23/2020,North Dakota,7,44006.19006,47.5289,-99.784,0,100
Confirmed,6/24/2020,North Dakota,42,44007.22718,47.5289,-99.784,1,1136
Confirmed,6/25/2020,North Dakota,31,44008.19021,47.5289,-99.784,3,755
Confirmed,6/26/2020,North Dakota,28,44009.19014,47.5289,-99.784,0,1442
Confirmed,6/27/2020,North Dakota,37,44010.19049,47.5289,-99.784,3,1633
Confirmed,6/28/2020,North Dakota,37,44011.19024,47.5289,-99.784,1,1406
Confirmed,6/29/2020,North Dakota,44,44012.1903,47.5289,-99.784,1,1766
Confirmed,6/30/2020,North Dakota,37,44013.19034,47.5289,-99.784,4,431
Confirmed,7/1/2020,North Dakota,39,44014.19027,47.5289,-99.784,3,1104
Confirmed,7/2/2020,North Dakota,42,44015.19034,47.5289,-99.784,0,969
Confirmed,7/3/2020,North Dakota,65,44016.19032,47.5289,-99.784,3,2379
Confirmed,7/4/2020,North Dakota,57,44017.19028,47.5289,-99.784,4,1354
Confirmed,7/5/2020,North Dakota,37,44018.19039,47.5289,-99.784,1,1200
Confirmed,7/6/2020,North Dakota,33,44019.19043,47.5289,-99.784,3,454
Confirmed,7/7/2020,North Dakota,49,44020.23194,47.5289,-99.784,3,775
Confirmed,7/8/2020,North Dakota,73,44021.19069,47.5289,-99.784,4,1482
Confirmed,7/9/2020,North Dakota,100,44022.19076,47.5289,-99.784,5,2010
Confirmed,7/10/2020,North Dakota,84,44023.19073,47.5289,-99.784,3,1747
Confirmed,7/11/2020,North Dakota,88,44024.19078,47.5289,-99.784,3,1255
Confirmed,7/12/2020,North Dakota,91,44025.19671,47.5289,-99.784,8,1628
Confirmed,7/13/2020,North Dakota,108,44026.19095,47.5289,-99.784,6,1399
Confirmed,7/14/2020,North Dakota,51,44027.19089,47.5289,-99.784,3,1155
Confirmed,7/15/2020,North Dakota,72,44028.19806,47.5289,-99.784,4,1531
Confirmed,7/16/2020,North Dakota,103,44029.191,47.5289,-99.784,1,1492
Confirmed,7/17/2020,North Dakota,124,44030.19095,47.5289,-99.784,5,1419
Confirmed,7/18/2020,North Dakota,115,44031.19111,47.5289,-99.784,5,2040
Confirmed,7/19/2020,North Dakota,112,44032.23262,47.5289,-99.784,7,2339
Confirmed,7/20/2020,North Dakota,107,44033.19374,47.5289,-99.784,3,2124
Confirmed,7/21/2020,North Dakota,81,44034.1909,47.5289,-99.784,4,1315
Confirmed,7/22/2020,North Dakota,160,44035.21896,47.5289,-99.784,8,1973
Confirmed,7/23/2020,North Dakota,126,44036.22979,47.5289,-99.784,5,1550
Confirmed,7/24/2020,North Dakota,121,44037.19991,47.5289,-99.784,3,1892
Confirmed,7/25/2020,North Dakota,122,44038.19112,47.5289,-99.784,3,1552
Confirmed,7/26/2020,North Dakota,140,44039.19115,47.5289,-99.784,5,2219
Confirmed,7/27/2020,North Dakota,110,44040.20766,47.5289,-99.784,4,1887
Confirmed,7/28/2020,North Dakota,155,44041.19125,47.5289,-99.784,6,1680
Confirmed,7/29/2020,North Dakota,86,44042.19117,47.5289,-99.784,8,1037
Confirmed,7/30/2020,North Dakota,74,44043.19133,47.5289,-99.784,5,778
Confirmed,7/31/2020,North Dakota,168,44044.1922,47.5289,-99.784,8,2103
Confirmed,8/1/2020,North Dakota,133,44045.19103,47.5289,-99.784,7,2221
Confirmed,8/2/2020,North Dakota,58,44046.19082,47.5289,-99.784,0,0
Confirmed,8/3/2020,North Dakota,125,44047.19597,47.5289,-99.784,8,2566
Confirmed,8/4/2020,North Dakota,148,44048.19093,47.5289,-99.784,10,1719
Confirmed,8/5/2020,North Dakota,124,44049.19113,47.5289,-99.784,5,1544
Confirmed,8/6/2020,North Dakota,120,44050.19131,47.5289,-99.784,6,1705
Confirmed,8/7/2020,North Dakota,150,44051.1911,47.5289,-99.784,8,1982
Confirmed,8/8/2020,North Dakota,181,44052.19105,47.5289,-99.784,6,1666
Confirmed,8/9/2020,North Dakota,88,44053.19106,47.5289,-99.784,1,1305
